"author","authorIsChannelOwner","channelId","channelName","channelUrl","channelUsername","cid","comment","comments","commentsCount","commentsTurnedOff","date","descriptionLinks/0/text","descriptionLinks/0/url","descriptionLinks/1/text","descriptionLinks/1/url","descriptionLinks/2/text","descriptionLinks/2/url","descriptionLinks/3/text","descriptionLinks/3/url","descriptionLinks/4/text","descriptionLinks/4/url","descriptionLinks/5/text","descriptionLinks/5/url","descriptionLinks/6/text","descriptionLinks/6/url","descriptionLinks/7/text","descriptionLinks/7/url","descriptionLinks/8/text","descriptionLinks/8/url","descriptionLinks/9/text","descriptionLinks/9/url","descriptionLinks/10/text","descriptionLinks/10/url","descriptionLinks/11/text","descriptionLinks/11/url","descriptionLinks/12/text","descriptionLinks/12/url","descriptionLinks/13/text","descriptionLinks/13/url","descriptionLinks/14/text","descriptionLinks/14/url","descriptionLinks/15/text","descriptionLinks/15/url","descriptionLinks/16/text","descriptionLinks/16/url","descriptionLinks/17/text","descriptionLinks/17/url","descriptionLinks/18/text","descriptionLinks/18/url","descriptionLinks/19/text","descriptionLinks/19/url","descriptionLinks/20/text","descriptionLinks/20/url","descriptionLinks/21/text","descriptionLinks/21/url","descriptionLinks/22/text","descriptionLinks/22/url","descriptionLinks/23/text","descriptionLinks/23/url","descriptionLinks/24/text","descriptionLinks/24/url","descriptionLinks/25/text","descriptionLinks/25/url","descriptionLinks/26/text","descriptionLinks/26/url","descriptionLinks/27/text","descriptionLinks/27/url","descriptionLinks/28/text","descriptionLinks/28/url","descriptionLinks/29/text","descriptionLinks/29/url","descriptionLinks/30/text","descriptionLinks/30/url","descriptionLinks/31/text","descriptionLinks/31/url","descriptionLinks/32/text","descriptionLinks/32/url","descriptionLinks/33/text","descriptionLinks/33/url","descriptionLinks/34/text","descriptionLinks/34/url","descriptionLinks/35/text","descriptionLinks/35/url","descriptionLinks/36/text","descriptionLinks/36/url","descriptionLinks/37/text","descriptionLinks/37/url","descriptionLinks/38/text","descriptionLinks/38/url","descriptionLinks/39/text","descriptionLinks/39/url","descriptionLinks/40/text","descriptionLinks/40/url","descriptionLinks/41/text","descriptionLinks/41/url","descriptionLinks/42/text","descriptionLinks/42/url","duration","hasCreatorHeart","hashtags/0","hashtags/1","hashtags/2","id","input","isMonetized","likes","location","numberOfSubscribers","pageUrl","publishedTimeText","replyCount","replyToCid","subtitles","text","thumbnailUrl","title","type","url","videoId","viewCount","voteCount"
"@winstonsmiths2449","false",,,,,"Ugx0gy87f7Im0JZPPAx4AaABAg","2:40, some songs do not need any bass added, in fact need the bass turned down. Some need a whole lotta' bass added. The Bass up button gives you flexibility IMHO.",,"88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/watch?v=IwlqWQzAtrE","3 months ago","1",,,,,"Is it better? Tribit Stormbox Blast 2, and new FlexiSpot chair review","comment",,"IwlqWQzAtrE",,"5"
"@klze1993","false",,,,,"UgzmnmA41cBlnJD_qmF4AaABAg","On your side Danny, did it feel it had more bass than the JBL boombox?",,"88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/watch?v=IwlqWQzAtrE","3 months ago","1",,,,,"Is it better? Tribit Stormbox Blast 2, and new FlexiSpot chair review","comment",,"IwlqWQzAtrE",,"4"
"@kurosawaTaiki","false",,,,,"Ugwtc0o-Xg75uM2FLT94AaABAg","My fav reviewer🥰 could you possibly review the Soundcore Rave 3? There's barely any videos online🥲",,"88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=IwlqWQzAtrE","3 months ago","0",,,,,"Is it better? Tribit Stormbox Blast 2, and new FlexiSpot chair review","comment",,"IwlqWQzAtrE",,"0"
"@sludgesnerve","false",,,,,"UgyMx3vodINwDtzutuZ4AaABAg","i just hope you still have the blast 1 to compare",,"88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=IwlqWQzAtrE","3 months ago","0",,,,,"Is it better? Tribit Stormbox Blast 2, and new FlexiSpot chair review","comment",,"IwlqWQzAtrE",,"2"
"@SFBenjaminK","false",,,,,"UgxAeYYNsZldMRb7sch4AaABAg","I have the blast 1 bought last year I liked an bought  sounds of the soundcore boom 2 Plus  is better,  more brighter and cleaner sound an this..soundcore spreakers is really good, I have many of them in different models for a few years now and is  top notch comes to quality an sound💪🤟🤘",,"88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=IwlqWQzAtrE","3 months ago (edited)","0",,,,,"Is it better? Tribit Stormbox Blast 2, and new FlexiSpot chair review","comment",,"IwlqWQzAtrE",,"0"
"@jayden_2_savage635","false",,,,,"Ugy3TK99jE0GVvHXAyl4AaABAg","What is your favorite sounding speaker in your entire collection Mr pops?😎 Wilburn 3?",,"88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/watch?v=IwlqWQzAtrE","3 months ago (edited)","1",,,,,"Is it better? Tribit Stormbox Blast 2, and new FlexiSpot chair review","comment",,"IwlqWQzAtrE",,"2"
"@Atandroy","false",,,,,"UgzITv3Fq0wiPg4J13l4AaABAg","NEED UPDATE 🎵🎶✨",,"88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=IwlqWQzAtrE","2 weeks ago","0",,,,,"Is it better? Tribit Stormbox Blast 2, and new FlexiSpot chair review","comment",,"IwlqWQzAtrE",,"0"
"@maestrozus","false",,,,,"Ugx4Jj7f7lsu1zbDuq94AaABAg","Could we connect microphone?",,"88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=IwlqWQzAtrE","3 months ago","0",,,,,"Is it better? Tribit Stormbox Blast 2, and new FlexiSpot chair review","comment",,"IwlqWQzAtrE",,"1"
"@terrellwashington7365","false",,,,,"UgykarHi1TP8cjN3JPh4AaABAg","Man my second  1 arrived bout a hour ago ,my wife is yelling lol,whole house is rocking,had a ue hyperboom,these speakers are so worth it in my opinion!",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=gJi5evL_Oyw","2 months ago","0",,,,,"TriBit StormBox Blast 2 - Feel the Bass and Beats Everywhere (WaterProof)","comment",,"gJi5evL_Oyw",,"1"
"@Chemy.","false",,,,,"Ugyu71fv1yBpnYTtUix4AaABAg","Not bad, nice video, tribute is making a name in the consumer level audio",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/watch?v=gJi5evL_Oyw","4 months ago","0",,,,,"TriBit StormBox Blast 2 - Feel the Bass and Beats Everywhere (WaterProof)","comment",,"gJi5evL_Oyw",,"1"
"@Jagistreviews","false",,,,,"UgwnFC3srNHL0dcKTFp4AaABAg","I'm loving mine to so far",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/watch?v=gJi5evL_Oyw","4 months ago","0",,,,,"TriBit StormBox Blast 2 - Feel the Bass and Beats Everywhere (WaterProof)","comment",,"gJi5evL_Oyw",,"5"
"@jimmyfiredragon8582","false",,,,,"UgxKr7ag5YFoawySrad4AaABAg","First !  Awesome Video So Far ! Keep Up Yhe Hard Work TK ! 💯💯💯😎😅",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/watch?v=gJi5evL_Oyw","4 months ago","0",,,,,"TriBit StormBox Blast 2 - Feel the Bass and Beats Everywhere (WaterProof)","comment",,"gJi5evL_Oyw",,"1"
"@RolandoPaligutan-c9n","false",,,,,"UgyTLQ80R5tjztT50EF4AaABAg","Where can i buv this tribit?",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=gJi5evL_Oyw","4 months ago","1",,,,,"TriBit StormBox Blast 2 - Feel the Bass and Beats Everywhere (WaterProof)","comment",,"gJi5evL_Oyw",,"0"
"@YK-wn2hx","false",,,,,"UgxDNIXyHxryexTQ5al4AaABAg","It's not pronounced Tri-Beat. The correct way of saying it is Try-Bit (Tribit).",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=gJi5evL_Oyw","4 months ago","2",,,,,"TriBit StormBox Blast 2 - Feel the Bass and Beats Everywhere (WaterProof)","comment",,"gJi5evL_Oyw",,"0"
"@SFBenjaminK","false",,,,,"UgwflL-ObJoJUmbM_kB4AaABAg","I'm going to wait around the holidays if  goes under the $200 ,then gonna buy One, I have the first one still kicking and loving it 🥰😘🤟👍🌟",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=gJi5evL_Oyw","4 months ago (edited)","0",,,,,"TriBit StormBox Blast 2 - Feel the Bass and Beats Everywhere (WaterProof)","comment",,"gJi5evL_Oyw",,"0"
"@gregoryaul2005","false",,,,,"UgzaZmdlTQYkJJ29Ka54AaABAg","That's bad ass tk very cool😊",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/watch?v=gJi5evL_Oyw","4 months ago","0",,,,,"TriBit StormBox Blast 2 - Feel the Bass and Beats Everywhere (WaterProof)","comment",,"gJi5evL_Oyw",,"1"
"@andersdahlberg6888","false",,,,,"UgwIb0Pd0iCnZUUrcBZ4AaABAg","Oppo X8?",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/watch?v=gJi5evL_Oyw","4 months ago","1",,,,,"TriBit StormBox Blast 2 - Feel the Bass and Beats Everywhere (WaterProof)","comment",,"gJi5evL_Oyw",,"1"
,,"UCLsUcdzgEobQmc-iYJLYZMg","FishBee Product Reviews","https://www.youtube.com/@fishbeeproductreviews","fishbeeproductreviews",,,,"0","false","2024-12-30T12:01:02.000Z","https://amzn.to/40bCIwz","https://amzn.to/40bCIwz","https://amzn.to/2FFh9KH","https://amzn.to/2FFh9KH","   / @fishbeeproductions  ","https://www.youtube.com/channel/UC0ZzC0WV8hY9GGo_AVfoofQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00:04:03",,,,,"hGau_4adEIU","https://www.youtube.com/watch?v=hGau_4adEIU",,"12",,"4600",,,,,,"Tribit StormBox Blast 2 bluetooth speaker on Amazon: https://amzn.to/40bCIwz

-----------------

WANNA HELP OUT THE CHANNEL? The best way is to use this affiliate amazon link to purchase anything (at no cost to you): https://amzn.to/2FFh9KH

Thanks for watching! You can subscribe to my channel here:    / @fishbeeproductions    

DISCLAIMER: This video and description contains affiliate links, which means that if you click on one of the product links, I’ll receive a small commission at NO COST to you. This helps support the channel and allows me to continue to make videos like this. Thank you for the support!","https://i.ytimg.com/vi/hGau_4adEIU/maxresdefault.jpg","THE BEST Bluetooth Speaker I've Tested So Far! - TRIBIT StormBox Blast 2","video","https://www.youtube.com/watch?v=hGau_4adEIU",,"470",
"@UCSArnabDas","false",,,,,"UgxyJ1uj1rPLl5yINPR4AaABAg.A9F8TXkb_ZKA9G4DFwTqg9","Storm box mini is worst sounding of all tribit speakers, I returned after purchasing. Go for x sound go it's the best in my opinion.",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://youtu.be/-ZM75wBlP5s","5 months ago","0","UgxyJ1uj1rPLl5yINPR4AaABAg",,,,"Tiny Speaker HUGE Sound? Tribit StormBox Mini Tested!","reply",,"-ZM75wBlP5s",,"2"
"@pingpong7621","false",,,,,"UgxyJ1uj1rPLl5yINPR4AaABAg.A9F8TXkb_ZKA9U3IenwC2r","​ @UCSArnabDas how about the tribit xsound surf?",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://youtu.be/-ZM75wBlP5s","5 months ago","0","UgxyJ1uj1rPLl5yINPR4AaABAg",,,,"Tiny Speaker HUGE Sound? Tribit StormBox Mini Tested!","reply",,"-ZM75wBlP5s",,"0"
"@JENISHVAVADIYA","false",,,,,"UgxyJ1uj1rPLl5yINPR4AaABAg.A9F8TXkb_ZKA9uEWiNMtZj","I want for my online lactures which have clear sound and voice 
Is it ok to bye in 2k stormbox mini??",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://youtu.be/-ZM75wBlP5s","5 months ago","0","UgxyJ1uj1rPLl5yINPR4AaABAg",,,,"Tiny Speaker HUGE Sound? Tribit StormBox Mini Tested!","reply",,"-ZM75wBlP5s",,"1"
"@jack-ys4zr","false",,,,,"UgxyJ1uj1rPLl5yINPR4AaABAg.A9F8TXkb_ZKAAGHr8lBtf2","Can you explain why it has worst sound i mean what exactly i know the tribit x has great vocals but tribit strombox mini has great Bass and 360° sound so thats how the speaker actually work its not that its worst ​ @UCSArnabDas ",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://youtu.be/-ZM75wBlP5s","4 months ago","0","UgxyJ1uj1rPLl5yINPR4AaABAg",,,,"Tiny Speaker HUGE Sound? Tribit StormBox Mini Tested!","reply",,"-ZM75wBlP5s",,"1"
"@jack-ys4zr","false",,,,,"UgxyJ1uj1rPLl5yINPR4AaABAg.A9F8TXkb_ZKAAGJBzRQB41","​ @JENISHVAVADIYA i bought it cause i got it for 1600 only if you get it in this price after applying coupon try it if you like keep it or can go for portronic soundrum P or Mi 16 watt which has loud volume and bass storm box mini has quality with bass 360°",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://youtu.be/-ZM75wBlP5s","4 months ago","0","UgxyJ1uj1rPLl5yINPR4AaABAg",,,,"Tiny Speaker HUGE Sound? Tribit StormBox Mini Tested!","reply",,"-ZM75wBlP5s",,"0"
"@kristinegordon755","false",,,,,"UgxyJ1uj1rPLl5yINPR4AaABAg.A9F8TXkb_ZKABRxEz7EZCy","Which is better ? Xiaomi outdoor or tribit stormbox mini?",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://youtu.be/-ZM75wBlP5s","4 months ago","0","UgxyJ1uj1rPLl5yINPR4AaABAg",,,,"Tiny Speaker HUGE Sound? Tribit StormBox Mini Tested!","reply",,"-ZM75wBlP5s",,"0"
"@terrellwashington7365","false",,,,,"UgyTLQ80R5tjztT50EF4AaABAg.ABBCx_suii2ADNLFKZE-Cj","Amazon has it for 239 right now,just saying!",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=gJi5evL_Oyw","2 months ago","0","UgyTLQ80R5tjztT50EF4AaABAg",,,,"TriBit StormBox Blast 2 - Feel the Bass and Beats Everywhere (WaterProof)","reply",,"gJi5evL_Oyw",,"0"
"@DannyPops","true",,,,,"UgwhpUztuSE6P6ekRf54AaABAg.ABsY9mubyq1ABshTljErsu","I concur with lights, unless it's done in a fashionable way that compliments the looks",,"88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=IwlqWQzAtrE","3 months ago","0","UgwhpUztuSE6P6ekRf54AaABAg",,,,"Is it better? Tribit Stormbox Blast 2, and new FlexiSpot chair review","reply",,"IwlqWQzAtrE",,"8"
"@unknwn_usr3077","false",,,,,"UgwhpUztuSE6P6ekRf54AaABAg.ABsY9mubyq1ABtnADzD-qr","Seriously.. I don't need light. Just cut the cost and give us a good sound, that's all I want.",,"88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=IwlqWQzAtrE","3 months ago","0","UgwhpUztuSE6P6ekRf54AaABAg",,,,"Is it better? Tribit Stormbox Blast 2, and new FlexiSpot chair review","reply",,"IwlqWQzAtrE",,"2"
"@waynedexter","false",,,,,"UgwhpUztuSE6P6ekRf54AaABAg.ABsY9mubyq1ABtuMqn8-Uv","You do realize the lights being on is optional, right?
…and you do realize that some of the best sounding boomboxes out there have lights, right? 
Kinda weird and limiting to be such a stick in the mud over something that’s so trivial",,"88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=IwlqWQzAtrE","3 months ago","0","UgwhpUztuSE6P6ekRf54AaABAg",,,,"Is it better? Tribit Stormbox Blast 2, and new FlexiSpot chair review","reply",,"IwlqWQzAtrE",,"12"
"@Heff3rd","false",,,,,"UgwhpUztuSE6P6ekRf54AaABAg.ABsY9mubyq1ABtwI2JPb0O","@ reread my post as I clearly stated I want the manufacturers to spend the “lights” money on “better sound” engineering. No further comment is necessary.",,"88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=IwlqWQzAtrE","3 months ago","0","UgwhpUztuSE6P6ekRf54AaABAg",,,,"Is it better? Tribit Stormbox Blast 2, and new FlexiSpot chair review","reply",,"IwlqWQzAtrE",,"2"
"@waynedexter","false",,,,,"UgwhpUztuSE6P6ekRf54AaABAg.ABsY9mubyq1ABtyW5hjaHf","@ …and you reiterating doesn’t negate the fact that some of the best sounding budget speakers have lights. 
Do you think all those Tribit speakers you mentioned would sound any different/worse if they had lights? 
Lastly, I would even argue that if you really cared about sound engineering then you wouldn’t be here commenting on this speaker or touting any Tribit speaker, respectfully",,"88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=IwlqWQzAtrE","3 months ago","0","UgwhpUztuSE6P6ekRf54AaABAg",,,,"Is it better? Tribit Stormbox Blast 2, and new FlexiSpot chair review","reply",,"IwlqWQzAtrE",,"8"
"@Heff3rd","false",,,,,"UgwhpUztuSE6P6ekRf54AaABAg.ABsY9mubyq1ABvAuxpV5EE"," @waynedexter  I stand by my original rhetorical comments. Please reply to get the last word in",,"88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=IwlqWQzAtrE","3 months ago","0","UgwhpUztuSE6P6ekRf54AaABAg",,,,"Is it better? Tribit Stormbox Blast 2, and new FlexiSpot chair review","reply",,"IwlqWQzAtrE",,"2"
"@StayReal02","false",,,,,"UgwhpUztuSE6P6ekRf54AaABAg.ABsY9mubyq1ACED5sTiiZR"," @waynedexter , they have to cut costs somewhere.

Putting all their budget on fancy lights meaning cut corners in term of sound.

Use IQ.",,"88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=IwlqWQzAtrE","3 months ago","0","UgwhpUztuSE6P6ekRf54AaABAg",,,,"Is it better? Tribit Stormbox Blast 2, and new FlexiSpot chair review","reply",,"IwlqWQzAtrE",,"2"
"@waynedexter","false",,,,,"UgwhpUztuSE6P6ekRf54AaABAg.ABsY9mubyq1ACEJZ-Z11ld"," @StayReal02  Why can’t folks have a disagreement without delving into insults? 
Are you that desperate to feel good about yourself?",,"88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=IwlqWQzAtrE","3 months ago","0","UgwhpUztuSE6P6ekRf54AaABAg",,,,"Is it better? Tribit Stormbox Blast 2, and new FlexiSpot chair review","reply",,"IwlqWQzAtrE",,"3"
"@waynedexter","false",,,,,"UgwhpUztuSE6P6ekRf54AaABAg.ABsY9mubyq1ACEKYv1EvGL"," @StayReal02  “Putting all their budget…” lol. 
…and you’re asking me to “use IQ” lol",,"88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=IwlqWQzAtrE","3 months ago","0","UgwhpUztuSE6P6ekRf54AaABAg",,,,"Is it better? Tribit Stormbox Blast 2, and new FlexiSpot chair review","reply",,"IwlqWQzAtrE",,"4"
"@StayReal02","false",,,,,"UgwhpUztuSE6P6ekRf54AaABAg.ABsY9mubyq1ACEPnc2pVvh"," @waynedexter , You know already very much what I mean. You they have to cut corners somewhere.

Our priority is still the sound signature and not the fancy bling bling. But to each their own.",,"88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=IwlqWQzAtrE","3 months ago","0","UgwhpUztuSE6P6ekRf54AaABAg",,,,"Is it better? Tribit Stormbox Blast 2, and new FlexiSpot chair review","reply",,"IwlqWQzAtrE",,"1"
"@trendingstylelist","false",,,,,"UgzZzEuONDVGc0MnNWx4AaABAg.AA3bviO3HjsAA3cRwC_RW8","Welcome ❤",,"84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/shorts/gDOjHj1RZeM","5 months ago","0","UgzZzEuONDVGc0MnNWx4AaABAg",,,,"Blast the BASS💦","reply",,"gDOjHj1RZeM",,"1"
"@PjXu98","false",,,,,"UgzZzEuONDVGc0MnNWx4AaABAg.AA3bviO3HjsAA6jpG_0zKt","This channel has sold their soul to advertisers. Too bad, it used to be one of my favorite tech channels",,"84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/shorts/gDOjHj1RZeM","5 months ago","0","UgzZzEuONDVGc0MnNWx4AaABAg",,,,"Blast the BASS💦","reply",,"gDOjHj1RZeM",,"11"
"@SomeRandomCanuck","false",,,,,"UgzZzEuONDVGc0MnNWx4AaABAg.AA3bviO3HjsAA6s9_4dctT","When did he ever? All he did is advertise paid products.",,"84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/shorts/gDOjHj1RZeM","5 months ago","0","UgzZzEuONDVGc0MnNWx4AaABAg",,,,"Blast the BASS💦","reply",,"gDOjHj1RZeM",,"7"
"@hil_silva","false",,,,,"UgzZzEuONDVGc0MnNWx4AaABAg.AA3bviO3HjsAA7c09llwjX","@SomeRandomCanuck I remember I used to enjoy their videos. But it was a long time ago.",,"84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/shorts/gDOjHj1RZeM","5 months ago","0","UgzZzEuONDVGc0MnNWx4AaABAg",,,,"Blast the BASS💦","reply",,"gDOjHj1RZeM",,"0"
"@EdisonWong2004","false",,,,,"UgzZzEuONDVGc0MnNWx4AaABAg.AA3bviO3HjsAAOHDMaGGs-","He hasn't done that for years",,"84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/shorts/gDOjHj1RZeM","4 months ago","0","UgzZzEuONDVGc0MnNWx4AaABAg",,,,"Blast the BASS💦","reply",,"gDOjHj1RZeM",,"0"
